,,id,overload_min,overload_max,over_speed_min,over_speed_max,at_night_min,at_night_max,other_place_min,other_place_max,high_speed_dis_min,high_speed_dis_max,high_speed_time_min,high_speed_time_max,dis_avg_min,dis_avg_max,score
4904,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,120,10000.0,84,10000.0,25
4905,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,72,84.0,69
4906,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,120,140.0,72,84.0,67
4907,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,84,120.0,38
4908,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,10,20.0,120,120.0,0,56.0,40
4909,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,0,56.0,81
4910,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,10,20.0,55,75.0,84,84.0,58
4911,0,1.0,1,12.0,5,15.0,0,1.0,4000,10000.0,80,140.0,120,98.0,56,64.0,10
4912,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,82
4913,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,72,84.0,82
4914,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,87
4915,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,90
4916,0,1.0,1,12.0,15,15.0,20,15.0,10000,15.0,140,15.0,120,15.0,56,64.0,10
4917,0,1.0,1,12.0,1,5.0,0,1.0,2400,4000.0,30,45.0,45,55.0,64,72.0,58
4918,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,85
4919,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,55,75.0,64,72.0,46
4920,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,72,84.0,83
4921,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,83
4922,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,75,120.0,72,84.0,33
4923,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,20,30.0,45,55.0,72,84.0,65
4924,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,88
4925,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,75,120.0,56,64.0,76
4926,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,92
4927,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,120,98.0,0,56.0,47
4928,0,1.0,1,12.0,1,5.0,1,10.0,0,600.0,0,10.0,75,120.0,72,84.0,49
4929,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,64,72.0,63
4930,0,1.0,0,1.0,5,15.0,0,1.0,4000,10000.0,45,80.0,25,35.0,64,72.0,43
4931,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,66
4932,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,84,15.0,61
4933,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,65
4934,0,1.0,12,20.0,5,15.0,1,10.0,4000,10000.0,80,140.0,120,20.0,72,84.0,34
4935,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,87
4936,0,1.0,1,12.0,1,5.0,10,20.0,1200,2400.0,10,20.0,55,75.0,72,84.0,59
4937,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,26
4938,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,15,25.0,64,72.0,90
4939,0,1.0,0,1.0,1,5.0,20,120.0,600,1200.0,10,20.0,25,35.0,56,64.0,92
4940,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,85
4941,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,83
4942,1,10.0,0,1.0,1,5.0,10,20.0,1200,2400.0,30,45.0,120,84.0,0,56.0,11
4943,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,75,120.0,56,64.0,70
4944,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,10,20.0,120,20.0,84,20.0,50
4945,0,1.0,12,20.0,5,15.0,20,20.0,4000,10000.0,45,80.0,75,120.0,72,84.0,40
4946,0,1.0,0,1.0,0,1.0,1,10.0,4000,10000.0,45,80.0,120,20.0,56,64.0,50
4947,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,91
4948,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,20,30.0,35,45.0,72,84.0,66
4949,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,120,20.0,84,20.0,69
4950,0,1.0,1,12.0,1,5.0,1,10.0,0,600.0,0,10.0,75,120.0,72,84.0,59
4951,0,1.0,20,10000.0,5,15.0,0,1.0,2400,4000.0,30,45.0,45,55.0,84,10000.0,29
4952,0,1.0,0,1.0,0,1.0,1,10.0,1200,2400.0,30,45.0,120,10000.0,64,72.0,68
4953,0,1.0,12,20.0,15,140.0,0,1.0,10000,140.0,140,140.0,15,25.0,64,72.0,10
4954,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,48
4955,0,1.0,0,1.0,0,1.0,0,1.0,600,1200.0,10,20.0,55,75.0,56,64.0,34
4956,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,0,10.0,120,120.0,64,72.0,67
4957,1,10.0,20,84.0,15,84.0,0,1.0,2400,4000.0,30,45.0,25,35.0,72,84.0,20
4958,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,62
4959,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,55,75.0,64,72.0,76
4960,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,75,120.0,72,84.0,58
4961,0,1.0,20,20.0,15,20.0,0,1.0,4000,10000.0,45,80.0,25,35.0,72,84.0,42
4962,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,78
4963,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,20,30.0,55,75.0,72,84.0,63
4964,0,1.0,1,12.0,15,15.0,20,15.0,10000,15.0,140,15.0,120,15.0,0,56.0,6
4965,0,1.0,0,1.0,1,5.0,0,1.0,2400,4000.0,45,80.0,55,75.0,56,64.0,52
4966,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,91
4967,0,1.0,1,12.0,1,5.0,1,10.0,600,1200.0,10,20.0,120,10000.0,84,10000.0,46
4968,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,35,45.0,56,64.0,65
4969,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,84,140.0,60
4970,0,1.0,0,1.0,15,140.0,20,140.0,10000,140.0,140,140.0,120,140.0,64,72.0,14
4971,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,65
4972,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,90
4973,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,64,72.0,46
4974,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,84,84.0,55
4975,0,1.0,20,98.0,5,15.0,1,10.0,4000,10000.0,45,80.0,75,120.0,84,98.0,43
4976,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,74
4977,0,1.0,0,1.0,5,15.0,0,1.0,1200,2400.0,30,45.0,45,55.0,64,72.0,27
4978,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,55
4979,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,0,56.0,79
4980,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,15,25.0,56,64.0,49
4981,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,75,120.0,72,84.0,70
4982,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,78
4983,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,90
4984,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,79
4985,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,84,140.0,23
4986,0,1.0,1,12.0,1,5.0,1,10.0,1200,2400.0,10,20.0,120,140.0,84,140.0,55
4987,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,120,120.0,84,120.0,61
4988,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,64,72.0,46
4989,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,55
4990,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,92
4991,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,56,64.0,35
4992,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,79
4993,0,1.0,0,1.0,5,15.0,1,10.0,600,1200.0,10,20.0,15,25.0,64,72.0,93
4994,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,72,84.0,55
4995,0,1.0,12,20.0,5,15.0,0,1.0,4000,10000.0,45,80.0,75,120.0,72,84.0,31
4996,0,1.0,0,1.0,5,15.0,1,10.0,2400,4000.0,45,80.0,55,75.0,64,72.0,22
4997,0,1.0,20,20.0,1,5.0,0,1.0,600,1200.0,0,10.0,25,35.0,84,20.0,62
4998,0,1.0,0,1.0,5,15.0,0,1.0,2400,4000.0,30,45.0,75,120.0,64,72.0,54
4999,0,1.0,20,10000.0,1,5.0,0,1.0,2400,4000.0,30,45.0,45,55.0,84,10000.0,51
5000,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,64,72.0,78
5001,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,85
5002,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,64,72.0,46
5003,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,56,64.0,85
5004,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,72,84.0,49
5005,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,140,84.0,55,75.0,0,56.0,49
5006,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,62
5007,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,69
5008,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,56,64.0,80
5009,0,1.0,1,12.0,1,5.0,1,10.0,1200,2400.0,20,30.0,75,120.0,84,20.0,52
5010,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,41
5011,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,120,15.0,64,72.0,69
5012,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,80
5013,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,36
5014,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,56,64.0,73
5015,0,1.0,1,12.0,15,10000.0,20,10000.0,10000,10000.0,140,10000.0,120,10000.0,0,56.0,10
5016,0,1.0,1,12.0,15,10000.0,0,1.0,1200,2400.0,20,30.0,25,35.0,72,84.0,40
5017,0,1.0,1,12.0,1,5.0,1,10.0,1200,2400.0,20,30.0,120,140.0,84,140.0,42
5018,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,82
5019,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,20,30.0,75,120.0,72,84.0,59
5020,0,1.0,20,120.0,5,15.0,0,1.0,4000,10000.0,80,140.0,75,120.0,72,84.0,38
5021,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,64,72.0,75
5022,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,84,84.0,61
5023,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,84,98.0,62
5024,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,62
5025,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,120,20.0,56,64.0,70
5026,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,0,10.0,120,20.0,72,84.0,69
5027,0,1.0,1,12.0,15,15.0,0,1.0,2400,4000.0,30,45.0,45,55.0,72,84.0,54
5028,0,1.0,1,12.0,1,5.0,20,15.0,4000,10000.0,45,80.0,120,15.0,72,84.0,42
5029,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,10,20.0,120,20.0,72,84.0,23
5030,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,80
5031,0,1.0,1,12.0,5,15.0,1,10.0,1200,2400.0,30,45.0,45,55.0,72,84.0,55
5032,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,10,20.0,120,10000.0,84,10000.0,49
5033,0,1.0,1,12.0,1,5.0,1,10.0,1200,2400.0,10,20.0,120,140.0,72,84.0,57
5034,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,45,55.0,64,72.0,84
5035,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,120,120.0,72,84.0,69
5036,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,56,64.0,74
5037,0,1.0,0,1.0,5,15.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,94
5038,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,83
5039,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,84,98.0,61
5040,0,1.0,0,1.0,15,20.0,10,20.0,4000,10000.0,45,80.0,120,20.0,72,84.0,19
5041,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,82
5042,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,84,20.0,51
5043,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,83
5044,0,1.0,1,12.0,1,5.0,1,10.0,600,1200.0,0,10.0,75,120.0,72,84.0,57
5045,0,1.0,1,12.0,1,5.0,0,1.0,2400,4000.0,30,45.0,75,120.0,72,84.0,58
5046,0,1.0,1,12.0,15,20.0,20,20.0,4000,10000.0,80,140.0,35,45.0,72,84.0,42
5047,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,56,64.0,78
5048,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,35,45.0,72,84.0,81
5049,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,120,140.0,64,72.0,38
5050,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,0,56.0,47
5051,0,1.0,1,12.0,15,120.0,20,120.0,10000,120.0,140,120.0,120,120.0,64,72.0,9
5052,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,120,120.0,84,120.0,60
5053,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,120,84.0,64,72.0,69
5054,0,1.0,1,12.0,15,84.0,20,84.0,4000,10000.0,80,140.0,120,84.0,64,72.0,44
5055,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,55
5056,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,120,20.0,72,84.0,68
5057,0,1.0,1,12.0,1,5.0,0,1.0,4000,10000.0,45,80.0,120,20.0,72,84.0,10
5058,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,82
5059,0,1.0,1,12.0,1,5.0,1,10.0,2400,4000.0,30,45.0,120,15.0,84,15.0,13
5060,0,1.0,1,12.0,15,15.0,0,1.0,1200,2400.0,20,30.0,15,25.0,72,84.0,64
5061,0,1.0,0,1.0,5,15.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,76
5062,0,1.0,1,12.0,5,15.0,10,20.0,4000,10000.0,80,140.0,120,20.0,72,84.0,29
5063,0,1.0,12,20.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,84,10000.0,56
5064,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,81
5065,0,1.0,1,12.0,1,5.0,10,20.0,0,600.0,0,10.0,25,35.0,72,84.0,51
5066,0,1.0,1,12.0,15,140.0,0,1.0,4000,10000.0,80,140.0,55,75.0,64,72.0,50
5067,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,84,120.0,59
5068,0,1.0,0,1.0,1,5.0,1,10.0,2400,4000.0,45,80.0,120,120.0,0,56.0,24
5069,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,84
5070,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,82
5071,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,120,98.0,64,72.0,70
5072,0,1.0,1,12.0,5,15.0,1,10.0,4000,10000.0,80,140.0,45,55.0,72,84.0,45
5073,0,1.0,1,12.0,1,5.0,1,10.0,0,600.0,0,10.0,120,20.0,84,20.0,29
5074,0,1.0,0,1.0,0,1.0,1,10.0,600,1200.0,10,20.0,45,55.0,72,84.0,33
5075,0,1.0,1,12.0,5,15.0,10,20.0,2400,4000.0,30,45.0,55,75.0,72,84.0,34
5076,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,55
5077,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,48
5078,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,56,64.0,68
5079,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,84,10000.0,60
5080,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,120,10000.0,84,10000.0,56
5081,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,30
5082,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,80
5083,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,55
5084,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,84,120.0,30
5085,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,60
5086,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,20,30.0,55,75.0,72,84.0,19
5087,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,80
5088,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,120,20.0,72,84.0,65
5089,0,1.0,1,12.0,5,15.0,1,10.0,1200,2400.0,20,30.0,75,120.0,72,84.0,59
5090,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,120,20.0,72,84.0,68
5091,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,35,45.0,64,72.0,89
5092,0,1.0,1,12.0,1,5.0,1,10.0,600,1200.0,10,20.0,120,15.0,72,84.0,23
5093,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,64,72.0,46
5094,0,1.0,20,20.0,15,20.0,0,1.0,4000,10000.0,45,80.0,55,75.0,84,20.0,25
5095,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,72,84.0,93
5096,0,1.0,20,10000.0,5,15.0,10,20.0,4000,10000.0,80,140.0,75,120.0,84,10000.0,28
5097,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,0,56.0,48
5098,0,1.0,12,20.0,15,140.0,10,20.0,4000,10000.0,140,140.0,120,140.0,72,84.0,27
5099,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,56,64.0,93
5100,0,1.0,20,120.0,15,120.0,1,10.0,4000,10000.0,30,45.0,75,120.0,84,120.0,28
5101,0,1.0,1,12.0,5,15.0,20,84.0,2400,4000.0,45,80.0,75,120.0,64,72.0,13
5102,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,10,20.0,55,75.0,64,72.0,27
5103,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,81
5104,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,82
5105,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,10,20.0,15,25.0,64,72.0,45
5106,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,10,20.0,55,75.0,72,84.0,23
5107,0,1.0,20,15.0,5,15.0,0,1.0,2400,4000.0,10,20.0,35,45.0,84,15.0,28
5108,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,45,55.0,72,84.0,68
5109,0,1.0,20,20.0,5,15.0,0,1.0,1200,2400.0,20,30.0,75,120.0,84,20.0,42
5110,0,1.0,0,1.0,5,15.0,1,10.0,2400,4000.0,30,45.0,120,20.0,64,72.0,26
5111,0,1.0,1,12.0,5,15.0,0,1.0,2400,4000.0,30,45.0,35,45.0,64,72.0,62
5112,0,1.0,1,12.0,5,15.0,1,10.0,4000,10000.0,45,80.0,120,10000.0,72,84.0,28
5113,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,120,140.0,84,140.0,59
5114,0,1.0,1,12.0,1,5.0,0,1.0,2400,4000.0,20,30.0,120,140.0,84,140.0,34
5115,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,84,120.0,82
5116,0,1.0,0,1.0,1,5.0,1,10.0,600,1200.0,10,20.0,120,120.0,64,72.0,69
5117,0,1.0,0,1.0,5,15.0,0,1.0,2400,4000.0,30,45.0,75,120.0,72,84.0,58
5118,0,1.0,20,84.0,15,84.0,1,10.0,10000,84.0,140,84.0,75,120.0,72,84.0,9
5119,0,1.0,1,12.0,0,1.0,0,1.0,1200,2400.0,20,30.0,75,120.0,72,84.0,53
5120,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,75,120.0,0,56.0,75
5121,0,1.0,0,1.0,5,15.0,0,1.0,0,600.0,0,10.0,0,15.0,64,72.0,98
5122,0,1.0,0,1.0,5,15.0,0,1.0,0,600.0,10,20.0,25,35.0,0,56.0,35
5123,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,80
5124,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,79
5125,0,1.0,1,12.0,5,15.0,0,1.0,600,1200.0,0,10.0,15,25.0,64,72.0,67
5126,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,64,72.0,44
5127,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,84,10000.0,69
5128,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,75,120.0,0,56.0,41
5129,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,15,25.0,56,64.0,77
5130,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,64,72.0,47
5131,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,55
5132,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,55
5133,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,56,64.0,77
5134,0,1.0,1,12.0,5,15.0,0,1.0,4000,10000.0,80,140.0,120,84.0,72,84.0,10
5135,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,56,64.0,48
5136,0,1.0,0,1.0,0,1.0,0,1.0,4000,10000.0,45,80.0,15,25.0,56,64.0,50
5137,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,49
5138,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,82
5139,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,10,20.0,35,45.0,72,84.0,67
5140,0,1.0,0,1.0,5,15.0,0,1.0,600,1200.0,10,20.0,35,45.0,64,72.0,91
5141,0,1.0,1,12.0,15,20.0,0,1.0,2400,4000.0,45,80.0,75,120.0,56,64.0,54
5142,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,20,30.0,55,75.0,72,84.0,41
5143,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,0,56.0,49
5144,0,1.0,0,1.0,5,15.0,0,1.0,1200,2400.0,20,30.0,75,120.0,64,72.0,63
5145,0,1.0,0,1.0,1,5.0,10,20.0,1200,2400.0,10,20.0,120,140.0,64,72.0,70
5146,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,46
5147,0,1.0,0,1.0,1,5.0,1,10.0,1200,2400.0,10,20.0,55,75.0,72,84.0,33
5148,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,48
5149,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,15,25.0,56,64.0,92
5150,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,84,84.0,57
5151,0,1.0,1,12.0,5,15.0,1,10.0,4000,10000.0,45,80.0,15,25.0,72,84.0,29
5152,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,82
5153,0,1.0,1,12.0,15,20.0,20,20.0,4000,10000.0,45,80.0,35,45.0,72,84.0,53
5154,0,1.0,0,1.0,1,5.0,10,20.0,4000,10000.0,80,140.0,75,120.0,64,72.0,40
5155,0,1.0,20,15.0,15,15.0,0,1.0,1200,2400.0,10,20.0,15,25.0,84,15.0,63
5156,0,1.0,1,12.0,15,15.0,1,10.0,4000,10000.0,80,140.0,35,45.0,72,84.0,39
5157,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,55
5158,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,0,56.0,83
5159,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,0,10.0,55,75.0,72,84.0,79
5160,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,80
5161,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,120,140.0,72,84.0,38
